frame,video_time,scoreboard_present
62172,1037.236,1
62184,1037.436,1
62196,1037.637,1
62208,1037.837,1
62220,1038.037,1
62232,1038.237,1
62244,1038.437,1
62256,1038.638,1
62268,1038.838,1
62280,1039.038,1
62292,1039.238,1
62304,1039.438,1
62316,1039.639,1
62328,1039.839,1
62340,1040.039,1
62352,1040.239,1
62364,1040.439,1
62376,1040.64,1
62388,1040.84,1
62400,1041.04,1
62412,1041.24,1
62424,1041.44,1
62436,1041.641,1
62448,1041.841,1
62460,1042.041,1
62472,1042.241,1
62484,1042.441,1
62496,1042.642,1
62508,1042.842,1
62520,1043.042,1
62532,1043.242,1
62544,1043.442,1
62556,1043.643,1
62568,1043.843,1
62580,1044.043,1
62592,1044.243,1
62604,1044.443,1
62616,1044.644,1
62628,1044.844,1
62640,1045.044,1
62652,1045.244,1
62664,1045.444,1
62676,1045.645,1
62688,1045.845,1
62700,1046.045,1
62712,1046.245,1
62724,1046.445,1
62736,1046.646,1
62748,1046.846,1
62760,1047.046,1
62772,1047.246,1
62784,1047.446,1
62796,1047.647,1
62808,1047.847,1
62820,1048.047,1
62832,1048.247,1
62844,1048.447,1
62856,1048.648,1
62868,1048.848,1
62880,1049.048,1
62892,1049.248,1
62904,1049.448,1
62916,1049.649,1
62928,1049.849,1
62940,1050.049,1
62952,1050.249,1
62964,1050.449,1
62976,1050.65,1
62988,1050.85,1
63000,1051.05,1
63012,1051.25,1
63024,1051.45,1
63036,1051.651,1
63048,1051.851,1
63060,1052.051,1
63072,1052.251,1
63084,1052.451,1
63096,1052.652,1
63108,1052.852,1
63120,1053.052,1
63132,1053.252,1
63144,1053.452,1
63156,1053.653,1
63168,1053.853,1
63180,1054.053,1
63192,1054.253,1
63204,1054.453,1
63216,1054.654,1
63228,1054.854,1
63240,1055.054,1
63252,1055.254,1
63264,1055.454,1
63276,1055.655,1
63288,1055.855,1
63300,1056.055,1
63312,1056.255,1
63324,1056.455,1
63336,1056.656,1
63348,1056.856,1
63360,1057.056,1
63372,1057.256,1
63384,1057.456,1
63396,1057.657,1
63408,1057.857,1
63420,1058.057,1
63432,1058.257,1
63444,1058.457,1
63456,1058.658,1
63468,1058.858,1
63480,1059.058,1
63492,1059.258,1
63504,1059.458,1
63516,1059.659,1
63528,1059.859,1
63540,1060.059,1
63552,1060.259,1
63564,1060.459,1
63576,1060.66,1
63588,1060.86,1
63600,1061.06,1
63612,1061.26,1
63624,1061.46,1
63636,1061.661,1
63648,1061.861,1
63660,1062.061,1
63672,1062.261,1
63684,1062.461,1
63696,1062.662,1
63708,1062.862,1
63720,1063.062,1
63732,1063.262,1
63744,1063.462,1
63756,1063.663,1
63768,1063.863,1
63780,1064.063,1
63792,1064.263,1
63804,1064.463,1
63816,1064.664,1
63828,1064.864,1
63840,1065.064,1
63852,1065.264,1
63864,1065.464,1
63876,1065.665,1
63888,1065.865,1
63900,1066.065,1
63912,1066.265,1
63924,1066.465,1
63936,1066.666,1
63948,1066.866,1
63960,1067.066,1
63972,1067.266,1
63984,1067.466,1
63996,1067.667,1
64008,1067.867,1
64020,1068.067,1
64032,1068.267,1
64044,1068.467,1
64056,1068.668,1
64068,1068.868,1
64080,1069.068,1
64092,1069.268,1
64104,1069.468,1
64116,1069.669,1
64128,1069.869,1
64140,1070.069,1
64152,1070.269,1
64164,1070.469,1
64176,1070.67,1
64188,1070.87,1
64200,1071.07,1
64212,1071.27,1
64224,1071.47,1
64236,1071.671,1
64248,1071.871,1
64260,1072.071,1
64272,1072.271,1
64284,1072.471,1
64296,1072.672,1
64308,1072.872,1
64320,1073.072,1
64332,1073.272,1
64344,1073.472,1
64356,1073.673,1
64368,1073.873,1
64380,1074.073,1
64392,1074.273,1
64404,1074.473,1
64416,1074.674,1
64428,1074.874,1
64440,1075.074,1
64452,1075.274,1
64464,1075.474,1
64476,1075.675,1
64488,1075.875,1
64500,1076.075,1
64512,1076.275,1
64524,1076.475,1
64536,1076.676,1
64548,1076.876,1
64560,1077.076,1
64572,1077.276,1
64584,1077.476,1
64596,1077.677,1
64608,1077.877,1
64620,1078.077,1
64632,1078.277,1
64644,1078.477,1
64656,1078.678,1
64668,1078.878,1
64680,1079.078,1
64692,1079.278,1
64704,1079.478,1
64716,1079.679,1
64728,1079.879,1
64740,1080.079,1
64752,1080.279,1
64764,1080.479,1
64776,1080.68,1
64788,1080.88,1
64800,1081.08,1
64812,1081.28,1
64824,1081.48,1
64836,1081.681,1
64848,1081.881,1
64860,1082.081,1
64872,1082.281,1
64884,1082.481,1
64896,1082.682,1
64908,1082.882,1
64920,1083.082,1
64932,1083.282,1
64944,1083.482,1
64956,1083.683,1
64968,1083.883,1
64980,1084.083,1
64992,1084.283,1
65004,1084.483,1
65016,1084.684,1
65028,1084.884,1
65040,1085.084,1
65052,1085.284,1
65064,1085.484,1
65076,1085.685,1
65088,1085.885,1
65100,1086.085,1
65112,1086.285,1
65124,1086.485,1
65136,1086.686,1
65148,1086.886,1
65160,1087.086,1
65172,1087.286,1
65184,1087.486,1
65196,1087.687,1
65208,1087.887,1
65220,1088.087,1
65232,1088.287,1
65244,1088.487,1
65256,1088.688,1
65268,1088.888,1
65280,1089.088,1
65292,1089.288,1
65304,1089.488,1
65316,1089.689,1
65328,1089.889,1
65340,1090.089,1
65352,1090.289,1
65364,1090.489,1
65376,1090.69,1
65388,1090.89,1
65400,1091.09,1
65412,1091.29,1
65424,1091.49,1
65436,1091.691,1
65448,1091.891,1
65460,1092.091,1
65472,1092.291,1
65484,1092.491,1
65496,1092.692,1
65508,1092.892,1
65520,1093.092,1
65532,1093.292,1
65544,1093.492,1
65556,1093.693,1
65568,1093.893,1
65580,1094.093,1
65592,1094.293,1
65604,1094.493,1
65616,1094.694,1
65628,1094.894,1
65640,1095.094,1
65652,1095.294,1
65664,1095.494,1
65676,1095.695,1
65688,1095.895,1
65700,1096.095,1
65712,1096.295,1
65724,1096.495,1
65736,1096.696,1
65748,1096.896,1
65760,1097.096,1
65772,1097.296,1
65784,1097.496,1
65796,1097.697,1
65808,1097.897,1
65820,1098.097,1
65832,1098.297,1
65844,1098.497,1
65856,1098.698,1
65868,1098.898,1
65880,1099.098,1
65892,1099.298,1
65904,1099.498,1
65916,1099.699,1
65928,1099.899,1
65940,1100.099,1
65952,1100.299,1
65964,1100.499,1
65976,1100.7,1
65988,1100.9,1
66000,1101.1,1
66012,1101.3,1
66024,1101.5,1
66036,1101.701,1
66048,1101.901,1
66060,1102.101,1
66072,1102.301,1
66084,1102.501,1
66096,1102.702,1
66108,1102.902,1
66120,1103.102,1
66132,1103.302,1
66144,1103.502,1
66156,1103.703,1
66168,1103.903,1
66180,1104.103,1
66192,1104.303,1
66204,1104.503,1
66216,1104.704,1
66228,1104.904,1
66240,1105.104,1
66252,1105.304,1
66264,1105.504,1
66276,1105.705,1
66288,1105.905,1
66300,1106.105,1
66312,1106.305,1
66324,1106.505,1
66336,1106.706,1
66348,1106.906,1
66360,1107.106,1
66372,1107.306,1
66384,1107.506,1
66396,1107.707,1
66408,1107.907,1
66420,1108.107,1
66432,1108.307,1
66444,1108.507,1
66456,1108.708,1
66468,1108.908,1
66480,1109.108,1
66492,1109.308,1
66504,1109.508,1
66516,1109.709,1
66528,1109.909,1
66540,1110.109,1
66552,1110.309,1
66564,1110.509,1
66576,1110.71,1
66588,1110.91,1
66600,1111.11,1
66612,1111.31,1
66624,1111.51,1
66636,1111.711,1
66648,1111.911,1
66660,1112.111,1
66672,1112.311,1
66684,1112.511,1
66696,1112.712,1
66708,1112.912,1
66720,1113.112,1
66732,1113.312,1
66744,1113.512,1
66756,1113.713,1
66768,1113.913,1
66780,1114.113,1
66792,1114.313,1
66804,1114.513,1
66816,1114.714,1
66828,1114.914,1
66840,1115.114,1
66852,1115.314,1
66864,1115.514,1
66876,1115.715,1
66888,1115.915,1
66900,1116.115,1
66912,1116.315,1
66924,1116.515,1
66936,1116.716,1
66948,1116.916,1
66960,1117.116,1
66972,1117.316,1
66984,1117.516,1
66996,1117.717,1
67008,1117.917,1
67020,1118.117,1
67032,1118.317,1
67044,1118.517,1
67056,1118.718,1
67068,1118.918,1
67080,1119.118,1
67092,1119.318,1
67104,1119.518,1
67116,1119.719,1
67128,1119.919,1
67140,1120.119,1
67152,1120.319,1
67164,1120.519,1
67176,1120.72,1
67188,1120.92,1
67200,1121.12,1
67212,1121.32,1
67224,1121.52,1
67236,1121.721,1
67248,1121.921,1
67260,1122.121,1
67272,1122.321,1
67284,1122.521,1
67296,1122.722,1
67308,1122.922,1
67320,1123.122,1
67332,1123.322,1
67344,1123.522,1
67356,1123.723,1
67368,1123.923,1
67380,1124.123,1
67392,1124.323,1
67404,1124.523,1
67416,1124.724,1
67428,1124.924,1
67440,1125.124,1
67452,1125.324,1
67464,1125.524,1
67476,1125.725,1
67488,1125.925,1
67500,1126.125,1
67512,1126.325,1
67524,1126.525,1
67536,1126.726,1
67548,1126.926,1
67560,1127.126,1
67572,1127.326,1
67584,1127.526,1
67596,1127.727,1
67608,1127.927,1
67620,1128.127,1
67632,1128.327,1
67644,1128.527,1
67656,1128.728,1
67668,1128.928,1
67680,1129.128,1
67692,1129.328,1
67704,1129.528,1
67716,1129.729,1
67728,1129.929,1
67740,1130.129,1
67752,1130.329,1
67764,1130.529,1
67776,1130.73,1
67788,1130.93,1
67800,1131.13,1
67812,1131.33,1
67824,1131.53,1
67836,1131.731,1
67848,1131.931,1
67860,1132.131,1
67872,1132.331,1
67884,1132.531,1
67896,1132.732,1
67908,1132.932,1
67920,1133.132,1
67932,1133.332,1
67944,1133.532,1
67956,1133.733,1
67968,1133.933,1
67980,1134.133,1
67992,1134.333,1
68004,1134.533,1
68016,1134.734,1
68028,1134.934,1
68040,1135.134,1
68052,1135.334,1
68064,1135.534,1
68076,1135.735,1
68088,1135.935,1
68100,1136.135,1
68112,1136.335,1
68124,1136.535,1
68136,1136.736,1
68148,1136.936,1
68160,1137.136,1
68172,1137.336,1
68184,1137.536,1
68196,1137.737,1
68208,1137.937,1
68220,1138.137,1
68232,1138.337,1
68244,1138.537,1
68256,1138.738,1
68268,1138.938,1
68280,1139.138,1
68292,1139.338,1
68304,1139.538,1
68316,1139.739,1
68328,1139.939,1
68340,1140.139,1
68352,1140.339,1
68364,1140.539,1
68376,1140.74,1
68388,1140.94,1
68400,1141.14,1
68412,1141.34,1
68424,1141.54,1
68436,1141.741,1
68448,1141.941,1
68460,1142.141,1
68472,1142.341,1
68484,1142.541,1
68496,1142.742,1
68508,1142.942,1
68520,1143.142,1
68532,1143.342,1
68544,1143.542,1
68556,1143.743,1
68568,1143.943,1
68580,1144.143,1
68592,1144.343,1
68604,1144.543,1
68616,1144.744,1
68628,1144.944,1
68640,1145.144,1
68652,1145.344,1
68664,1145.544,1
68676,1145.745,1
68688,1145.945,1
68700,1146.145,1
68712,1146.345,1
68724,1146.545,1
68736,1146.746,1
68748,1146.946,1
68760,1147.146,1
68772,1147.346,1
68784,1147.546,1
68796,1147.747,1
68808,1147.947,1
68820,1148.147,1
68832,1148.347,1
68844,1148.547,1
68856,1148.748,1
68868,1148.948,1
68880,1149.148,1
68892,1149.348,1
68904,1149.548,1
68916,1149.749,1
68928,1149.949,1
68940,1150.149,1
68952,1150.349,1
68964,1150.549,1
68976,1150.75,1
68988,1150.95,1
69000,1151.15,1
69012,1151.35,1
69024,1151.55,1
69036,1151.751,1
69048,1151.951,1
69060,1152.151,1
69072,1152.351,1
69084,1152.551,1
69096,1152.752,1
69108,1152.952,1
69120,1153.152,1
69132,1153.352,1
69144,1153.552,1
69156,1153.753,1
69168,1153.953,1
69180,1154.153,1
69192,1154.353,1
69204,1154.553,1
69216,1154.754,1
69228,1154.954,1
69240,1155.154,1
69252,1155.354,1
69264,1155.554,1
69276,1155.755,1
69288,1155.955,1
69300,1156.155,1
69312,1156.355,1
69324,1156.555,1
69336,1156.756,1
69348,1156.956,1
69360,1157.156,1
69372,1157.356,1
69384,1157.556,1
69396,1157.757,1
69408,1157.957,1
69420,1158.157,1
69432,1158.357,1
69444,1158.557,1
69456,1158.758,1
69468,1158.958,1
69480,1159.158,1
69492,1159.358,1
69504,1159.558,1
69516,1159.759,1
69528,1159.959,1
69540,1160.159,1
69552,1160.359,1
69564,1160.559,1
69576,1160.76,1
69588,1160.96,1
69600,1161.16,1
69612,1161.36,1
69624,1161.56,1
69636,1161.761,1
69648,1161.961,1
69660,1162.161,1
69672,1162.361,1
69684,1162.561,1
69696,1162.762,1
69708,1162.962,1
69720,1163.162,1
69732,1163.362,1
69744,1163.562,1
69756,1163.763,1
69768,1163.963,1
69780,1164.163,1
69792,1164.363,1
69804,1164.563,1
69816,1164.764,1
69828,1164.964,1
69840,1165.164,1
69852,1165.364,1
69864,1165.564,1
69876,1165.765,1
69888,1165.965,1
69900,1166.165,1
69912,1166.365,1
69924,1166.565,1
69936,1166.766,1
69948,1166.966,1
69960,1167.166,1
69972,1167.366,1
69984,1167.566,1
69996,1167.767,1
70008,1167.967,1
70020,1168.167,1
70032,1168.367,1
70044,1168.567,1
70056,1168.768,1
70068,1168.968,1
70080,1169.168,1
70092,1169.368,1
70104,1169.568,1
70116,1169.769,1
70128,1169.969,1
70140,1170.169,1
70152,1170.369,1
70164,1170.569,1
70176,1170.77,1
70188,1170.97,1
70200,1171.17,1
70212,1171.37,1
70224,1171.57,1
70236,1171.771,1
70248,1171.971,1
70260,1172.171,1
70272,1172.371,1
70284,1172.571,1
70296,1172.772,1
70308,1172.972,1
70320,1173.172,1
70332,1173.372,1
70344,1173.572,1
70356,1173.773,1
70368,1173.973,1
70380,1174.173,1
70392,1174.373,1
70404,1174.573,1
70416,1174.774,1
70428,1174.974,1
70440,1175.174,1
70452,1175.374,1
70464,1175.574,1
70476,1175.775,1
70488,1175.975,1
70500,1176.175,1
70512,1176.375,1
70524,1176.575,1
70536,1176.776,1
70548,1176.976,1
70560,1177.176,1
70572,1177.376,1
70584,1177.576,1
70596,1177.777,1
70608,1177.977,1
70620,1178.177,1
70632,1178.377,1
70644,1178.577,1
70656,1178.778,1
70668,1178.978,1
70680,1179.178,1
70692,1179.378,1
70704,1179.578,1
70716,1179.779,1
70728,1179.979,1
70740,1180.179,1
70752,1180.379,1
70764,1180.579,1
70776,1180.78,1
70788,1180.98,1
70800,1181.18,1
70812,1181.38,1
70824,1181.58,1
70836,1181.781,1
70848,1181.981,1
70860,1182.181,1
70872,1182.381,1
70884,1182.581,1
70896,1182.782,1
70908,1182.982,1
70920,1183.182,1
70932,1183.382,1
70944,1183.582,1
70956,1183.783,1
70968,1183.983,1
70980,1184.183,1
70992,1184.383,1
71004,1184.583,1
71016,1184.784,1
71028,1184.984,1
71040,1185.184,1
71052,1185.384,1
71064,1185.584,1
71076,1185.785,1
71088,1185.985,1
71100,1186.185,1
71112,1186.385,1
71124,1186.585,1
71136,1186.786,1
71148,1186.986,1
71160,1187.186,1
71172,1187.386,1
71184,1187.586,1
71196,1187.787,1
71208,1187.987,1
71220,1188.187,1
71232,1188.387,1
71244,1188.587,1
71256,1188.788,1
71268,1188.988,1
71280,1189.188,1
71292,1189.388,1
71304,1189.588,1
71316,1189.789,1
71328,1189.989,1
71340,1190.189,1
71352,1190.389,1
71364,1190.589,1
71376,1190.79,1
71388,1190.99,1
71400,1191.19,1
71412,1191.39,1
71424,1191.59,1
71436,1191.791,1
71448,1191.991,1
71460,1192.191,1
71472,1192.391,1
71484,1192.591,1
71496,1192.792,1
71508,1192.992,1
71520,1193.192,1
71532,1193.392,1
71544,1193.592,1
71556,1193.793,1
71568,1193.993,1
71580,1194.193,1
71592,1194.393,1
71604,1194.593,1
71616,1194.794,1
71628,1194.994,1
71640,1195.194,1
71652,1195.394,1
71664,1195.594,1
71676,1195.795,1
71688,1195.995,1
71700,1196.195,1
71712,1196.395,1
71724,1196.595,1
71736,1196.796,1
71748,1196.996,1
71760,1197.196,1
71772,1197.396,1
71784,1197.596,1
71796,1197.797,1
71808,1197.997,1
71820,1198.197,1
71832,1198.397,1
71844,1198.597,1
71856,1198.798,1
71868,1198.998,1
71880,1199.198,1
71892,1199.398,1
71904,1199.598,1
71916,1199.799,1
71928,1199.999,1
71940,1200.199,1
71952,1200.399,1
71964,1200.599,1
71976,1200.8,1
71988,1201.0,1
72000,1201.2,1
72012,1201.4,1
72024,1201.6,1
72036,1201.801,1
72048,1202.001,1
72060,1202.201,1
72072,1202.401,1
72084,1202.601,1
72096,1202.802,1
72108,1203.002,1
72120,1203.202,1
72132,1203.402,1
72144,1203.602,1
72156,1203.803,1
72168,1204.003,1
72180,1204.203,1
72192,1204.403,1
72204,1204.603,1
72216,1204.804,1
72228,1205.004,1
72240,1205.204,1
72252,1205.404,1
72264,1205.604,1
72276,1205.805,1
72288,1206.005,1
72300,1206.205,1
72312,1206.405,1
72324,1206.605,1
72336,1206.806,1
72348,1207.006,1
72360,1207.206,1
72372,1207.406,1
72384,1207.606,1
72396,1207.807,1
72408,1208.007,1
72420,1208.207,1
72432,1208.407,1
72444,1208.607,1
72456,1208.808,1
72468,1209.008,1
72480,1209.208,1
72492,1209.408,1
72504,1209.608,1
72516,1209.809,1
72528,1210.009,1
72540,1210.209,1
72552,1210.409,1
72564,1210.609,1
72576,1210.81,1
72588,1211.01,1
72600,1211.21,1
72612,1211.41,1
72624,1211.61,1
72636,1211.811,1
72648,1212.011,1
72660,1212.211,1
72672,1212.411,1
72684,1212.611,1
72696,1212.812,1
72708,1213.012,1
72720,1213.212,1
72732,1213.412,1
72744,1213.612,1
72756,1213.813,1
72768,1214.013,1
72780,1214.213,1
72792,1214.413,1
72804,1214.613,1
72816,1214.814,1
72828,1215.014,1
72840,1215.214,1
72852,1215.414,1
72864,1215.614,1
72876,1215.815,1
72888,1216.015,1
72900,1216.215,1
72912,1216.415,1
72924,1216.615,1
72936,1216.816,1
72948,1217.016,1
72960,1217.216,1
72972,1217.416,1
72984,1217.616,1
72996,1217.817,1
73008,1218.017,1
73020,1218.217,1
73032,1218.417,1
73044,1218.617,1
73056,1218.818,1
73068,1219.018,1
73080,1219.218,1
73092,1219.418,1
73104,1219.618,1
73116,1219.819,1
73128,1220.019,1
73140,1220.219,1
73152,1220.419,1
73164,1220.619,1
73176,1220.82,1
73188,1221.02,1
73200,1221.22,1
73212,1221.42,1
73224,1221.62,1
73236,1221.821,1
73248,1222.021,1
73260,1222.221,1
73272,1222.421,1
73284,1222.621,1
73296,1222.822,1
73308,1223.022,1
73320,1223.222,1
73332,1223.422,1
73344,1223.622,1
73356,1223.823,1
73368,1224.023,1
73380,1224.223,1
73392,1224.423,1
73404,1224.623,1
73416,1224.824,1
73428,1225.024,1
73440,1225.224,1
73452,1225.424,1
73464,1225.624,1
73476,1225.825,1
73488,1226.025,1
73500,1226.225,1
73512,1226.425,1
73524,1226.625,1
73536,1226.826,1
73548,1227.026,1
73560,1227.226,1
73572,1227.426,1
73584,1227.626,1
73596,1227.827,1
73608,1228.027,1
73620,1228.227,1
73632,1228.427,1
73644,1228.627,1
73656,1228.828,1
73668,1229.028,1
73680,1229.228,1
73692,1229.428,1
73704,1229.628,1
73716,1229.829,1
73728,1230.029,1
73740,1230.229,1
73752,1230.429,1
73764,1230.629,1
73776,1230.83,1
73788,1231.03,1
73800,1231.23,1
73812,1231.43,1
73824,1231.63,1
73836,1231.831,1
73848,1232.031,1
73860,1232.231,1
73872,1232.431,1
73884,1232.631,1
73896,1232.832,1
73908,1233.032,1
73920,1233.232,1
73932,1233.432,1
73944,1233.632,1
73956,1233.833,1
73968,1234.033,1
73980,1234.233,1
73992,1234.433,1
74004,1234.633,1
74016,1234.834,1
74028,1235.034,1
74040,1235.234,1
74052,1235.434,1
74064,1235.634,1
74076,1235.835,1
74088,1236.035,1
74100,1236.235,1
74112,1236.435,1
74124,1236.635,1
74136,1236.836,1
74148,1237.036,1
74160,1237.236,1
74172,1237.436,1
74184,1237.636,1
74196,1237.837,1
74208,1238.037,1
74220,1238.237,1
74232,1238.437,1
74244,1238.637,1
74256,1238.838,1
74268,1239.038,1
74280,1239.238,1
74292,1239.438,1
74304,1239.638,1
74316,1239.839,1
74328,1240.039,1
74340,1240.239,1
74352,1240.439,1
74364,1240.639,1
74376,1240.84,1
74388,1241.04,1
74400,1241.24,1
74412,1241.44,1
74424,1241.64,1
74436,1241.841,1
74448,1242.041,1
74460,1242.241,1
74472,1242.441,1
74484,1242.641,1
74496,1242.842,1
74508,1243.042,1
74520,1243.242,1
74532,1243.442,1
74544,1243.642,1
74556,1243.843,1
74568,1244.043,1
74580,1244.243,1
74592,1244.443,1
74604,1244.643,1
74616,1244.844,1
74628,1245.044,1
74640,1245.244,1
74652,1245.444,1
74664,1245.644,1
74676,1245.845,1
74688,1246.045,1
74700,1246.245,1
74712,1246.445,1
74724,1246.645,1
74736,1246.846,1
74748,1247.046,1
74760,1247.246,1
74772,1247.446,1
74784,1247.646,1
74796,1247.847,1
74808,1248.047,1
74820,1248.247,1
74832,1248.447,1
74844,1248.647,1
74856,1248.848,1
74868,1249.048,1
74880,1249.248,1
74892,1249.448,1
74904,1249.648,1
74916,1249.849,1
74928,1250.049,1
74940,1250.249,1
74952,1250.449,1
74964,1250.649,1
74976,1250.85,1
74988,1251.05,1
75000,1251.25,1
75012,1251.45,1
75024,1251.65,1
75036,1251.851,1
75048,1252.051,1
75060,1252.251,1
75072,1252.451,1
75084,1252.651,1
75096,1252.852,1
75108,1253.052,1
75120,1253.252,1
75132,1253.452,1
75144,1253.652,1
75156,1253.853,1
75168,1254.053,1
75180,1254.253,1
75192,1254.453,1
75204,1254.653,1
75216,1254.854,1
75228,1255.054,1
75240,1255.254,1
75252,1255.454,1
75264,1255.654,1
75276,1255.855,1
75288,1256.055,1
75300,1256.255,1
75312,1256.455,1
75324,1256.655,1
75336,1256.856,1
75348,1257.056,1
75360,1257.256,1
75372,1257.456,1
75384,1257.656,1
75396,1257.857,1
75408,1258.057,1
75420,1258.257,1
75432,1258.457,1
75444,1258.657,1
75456,1258.858,1
75468,1259.058,1
75480,1259.258,1
75492,1259.458,1
75504,1259.658,1
75516,1259.859,1
75528,1260.059,1
75540,1260.259,1
75552,1260.459,1
75564,1260.659,1
75576,1260.86,1
75588,1261.06,1
75600,1261.26,1
75612,1261.46,1
75624,1261.66,1
75636,1261.861,1
75648,1262.061,1
75660,1262.261,1
75672,1262.461,1
75684,1262.661,1
75696,1262.862,1
75708,1263.062,1
75720,1263.262,1
75732,1263.462,1
75744,1263.662,1
75756,1263.863,1
75768,1264.063,1
75780,1264.263,1
75792,1264.463,1
75804,1264.663,1
75816,1264.864,1
75828,1265.064,1
75840,1265.264,1
75852,1265.464,1
75864,1265.664,1
75876,1265.865,1
75888,1266.065,1
75900,1266.265,1
75912,1266.465,1
75924,1266.665,1
75936,1266.866,1
75948,1267.066,1
75960,1267.266,1
75972,1267.466,1
75984,1267.666,1
75996,1267.867,1
76008,1268.067,1
76020,1268.267,1
76032,1268.467,1
76044,1268.667,1
76056,1268.868,1
76068,1269.068,1
76080,1269.268,1
76092,1269.468,1
76104,1269.668,1
76116,1269.869,1
76128,1270.069,1
76140,1270.269,1
76152,1270.469,1
76164,1270.669,1
76176,1270.87,1
76188,1271.07,1
76200,1271.27,1
76212,1271.47,1
76224,1271.67,1
76236,1271.871,1
76248,1272.071,1
76260,1272.271,1
76272,1272.471,1
76284,1272.671,1
76296,1272.872,1
76308,1273.072,1
76320,1273.272,1
76332,1273.472,1
76344,1273.672,1
76356,1273.873,1
76368,1274.073,1
76380,1274.273,1
76392,1274.473,1
76404,1274.673,1
76416,1274.874,1
76428,1275.074,1
76440,1275.274,1
76452,1275.474,1
76464,1275.674,1
76476,1275.875,1
76488,1276.075,1
76500,1276.275,1
76512,1276.475,1
76524,1276.675,1
76536,1276.876,1
76548,1277.076,1
76560,1277.276,1
76572,1277.476,1
76584,1277.676,1
76596,1277.877,1
76608,1278.077,1
76620,1278.277,1
76632,1278.477,1
76644,1278.677,1
76656,1278.878,1
76668,1279.078,1
76680,1279.278,1
76692,1279.478,1
